Timestamp,Fake0,Fake1,Fake2,Fake3,Fake4,Fake5,Fake6,Fake7
14.582988,0.474228,0.512541,0.491677,0.489417,0.475838,0.502787,0.507381,0.496967
14.607789,0.488862,0.447945,0.504634,0.500999,0.501265,0.514917,0.484130,0.491627
14.631473,0.499031,0.500702,0.504705,0.497196,0.508142,0.495024,0.506540,0.530072
14.656234,0.522827,0.518027,0.487077,0.444145,0.497597,0.492180,0.505386,0.503768
14.679143,0.515487,0.492922,0.499398,0.486761,0.529734,0.487134,0.521816,0.500116
14.703931,0.523339,0.512040,0.497703,0.528032,0.479745,0.525469,0.507210,0.508231
14.728535,0.486590,0.512919,0.503819,0.533382,0.456223,0.518004,0.502097,0.495557
14.749798,0.489746,0.504062,0.469266,0.510633,0.472601,0.506775,0.532575,0.537187
14.772868,0.495798,0.507523,0.478492,0.506723,0.503975,0.515159,0.544286,0.503750
14.796911,0.495416,0.505923,0.478648,0.521427,0.496997,0.493108,0.486413,0.511668
14.819138,0.508115,0.496162,0.480804,0.494456,0.499369,0.478642,0.506724,0.464926
14.842523,0.509113,0.462367,0.503309,0.527902,0.484385,0.498024,0.507872,0.485581
14.867292,0.477097,0.489532,0.528509,0.506338,0.516876,0.539099,0.503308,0.553755
14.889001,0.521270,0.483468,0.474421,0.519920,0.471765,0.495144,0.540694,0.524961
14.913691,0.476552,0.514080,0.497640,0.492942,0.523990,0.513288,0.509217,0.512719
14.936470,0.477766,0.525408,0.513307,0.513449,0.476877,0.496058,0.446383,0.470301
14.961127,0.459659,0.503275,0.482021,0.483883,0.502274,0.528917,0.494322,0.504210
14.982037,0.480621,0.514108,0.519966,0.487692,0.514268,0.484214,0.521033,0.505087
15.005797,0.510705,0.492188,0.513090,0.515722,0.507872,0.471761,0.506382,0.516512
15.030422,0.452111,0.477340,0.512919,0.479385,0.501062,0.477322,0.500053,0.489187
15.053163,0.496138,0.479652,0.515258,0.501496,0.508106,0.517493,0.517296,0.491597
15.075134,0.500270,0.518706,0.502032,0.518138,0.503252,0.531519,0.500704,0.495494
15.099631,0.481372,0.518407,0.519551,0.489560,0.499403,0.506110,0.470991,0.534149
15.123196,0.528821,0.495001,0.457360,0.487783,0.526218,0.542315,0.527588,0.520294
15.148000,0.525363,0.533722,0.494555,0.495605,0.533156,0.505287,0.503549,0.512380
15.172173,0.467354,0.503731,0.500969,0.513904,0.516865,0.495142,0.510337,0.490536
15.192389,0.555123,0.480649,0.526547,0.495834,0.526712,0.492208,0.488290,0.535684
15.217166,0.517151,0.526535,0.523165,0.487865,0.472218,0.463170,0.484138,0.508200
15.240610,0.448028,0.496653,0.493271,0.487487,0.522034,0.499605,0.499917,0.488355
15.263939,0.478976,0.491946,0.511858,0.530146,0.493281,0.562312,0.491096,0.495692
15.288536,0.470533,0.491568,0.490642,0.499120,0.511031,0.475902,0.539914,0.472119
15.311647,0.492712,0.509425,0.498530,0.452217,0.491246,0.515250,0.487042,0.447015
15.336435,0.514376,0.509412,0.491167,0.471068,0.515332,0.494241,0.493249,0.502562
15.361247,0.478388,0.499013,0.513603,0.511219,0.435827,0.510971,0.523327,0.490988
15.384041,0.548929,0.468363,0.504541,0.516292,0.490053,0.513802,0.517101,0.508432
15.405806,0.509222,0.514209,0.515534,0.494114,0.441886,0.483062,0.531002,0.518443
15.430600,0.552425,0.513816,0.534186,0.536750,0.497711,0.505041,0.487446,0.508037
15.455326,0.502458,0.507200,0.528960,0.486872,0.502701,0.440889,0.495978,0.534108
15.480015,0.498523,0.528883,0.481656,0.501129,0.492511,0.533297,0.476431,0.504517
15.504421,0.536047,0.526455,0.485189,0.460180,0.490538,0.497143,0.509416,0.516494
15.529196,0.508339,0.517428,0.516363,0.465363,0.492648,0.523001,0.454367,0.441380
15.553978,0.540326,0.504582,0.517282,0.466261,0.511940,0.515134,0.493379,0.541935
15.576497,0.504583,0.549609,0.492102,0.521943,0.492343,0.494251,0.522036,0.491118
15.597813,0.503211,0.487887,0.510244,0.508557,0.495059,0.499051,0.486882,0.482279
15.622575,0.475193,0.504377,0.517060,0.486236,0.491253,0.534619,0.519521,0.462167
15.647363,0.483727,0.480557,0.474803,0.512247,0.534758,0.473129,0.493855,0.484385
15.671070,0.506056,0.473444,0.527297,0.499764,0.508761,0.513395,0.493829,0.502962
15.695775,0.505949,0.452949,0.521669,0.514503,0.500249,0.523327,0.489873,0.504292
15.720530,0.499312,0.481838,0.480805,0.466047,0.527566,0.480337,0.516311,0.490503
15.745305,0.484638,0.468425,0.477201,0.461077,0.491658,0.487060,0.504058,0.503752
15.766887,0.522491,0.493701,0.521055,0.511121,0.530704,0.501488,0.462804,0.472703
15.787613,0.478126,0.517183,0.480736,0.481180,0.529114,0.491036,0.487749,0.482014
15.810759,0.506300,0.540193,0.473376,0.510320,0.486166,0.529426,0.499492,0.486886
15.833748,0.500252,0.503423,0.523916,0.546185,0.530394,0.490276,0.509446,0.534579
15.858546,0.467948,0.522131,0.478702,0.522436,0.520328,0.491105,0.479580,0.510203
15.880934,0.491186,0.528218,0.512168,0.472169,0.501842,0.498825,0.486007,0.495815
15.901492,0.520569,0.515664,0.484746,0.458081,0.526543,0.537330,0.484863,0.507106
15.925844,0.509209,0.516535,0.522440,0.507527,0.531514,0.476293,0.465491,0.513203
15.948447,0.460014,0.492595,0.511526,0.476067,0.476524,0.503319,0.495367,0.485129
15.970096,0.524439,0.514379,0.505145,0.477367,0.490799,0.506236,0.473162,0.521626
15.992379,0.496006,0.526335,0.506580,0.519384,0.557104,0.512804,0.503346,0.512846
16.014958,0.477607,0.496037,0.496945,0.487523,0.524879,0.506825,0.517605,0.495947
16.038786,0.474654,0.500608,0.486383,0.491555,0.478945,0.522479,0.511084,0.480903
16.063576,0.459216,0.537473,0.501737,0.480335,0.507518,0.495197,0.522332,0.517367
16.088388,0.505483,0.530866,0.528884,0.452033,0.481519,0.501050,0.471476,0.482405
16.112774,0.480252,0.505006,0.491701,0.509842,0.507632,0.569704,0.524475,0.487987
16.136223,0.498400,0.477661,0.482941,0.528696,0.476636,0.492770,0.515027,0.520815
16.157773,0.490840,0.478057,0.501705,0.510443,0.495248,0.495552,0.516147,0.527038
16.182521,0.503810,0.510294,0.502403,0.470462,0.488203,0.539760,0.505128,0.501355
16.203726,0.482336,0.473974,0.532844,0.488353,0.520345,0.504196,0.495987,0.498797
16.226839,0.502793,0.475330,0.522543,0.492402,0.473765,0.507859,0.501052,0.480612
16.248438,0.481876,0.493755,0.512826,0.530564,0.498068,0.510976,0.543700,0.481609
16.272658,0.512805,0.492280,0.508418,0.506884,0.506369,0.508816,0.493068,0.493933
16.297443,0.481329,0.528653,0.497645,0.497513,0.528881,0.524180,0.507349,0.494355
16.322227,0.495078,0.483021,0.497860,0.531025,0.494087,0.528646,0.503264,0.520602
16.344538,0.507188,0.477332,0.472046,0.501043,0.519899,0.481173,0.487269,0.505453
16.369301,0.504025,0.509596,0.511795,0.520463,0.487837,0.461470,0.520937,0.510896
16.393286,0.512913,0.489506,0.492562,0.517425,0.524363,0.484589,0.506776,0.519530
16.418066,0.494819,0.494151,0.463263,0.486124,0.511311,0.514628,0.493095,0.511588
16.438858,0.483190,0.491626,0.520254,0.521067,0.496605,0.505218,0.530467,0.503074
16.463425,0.504131,0.526190,0.513174,0.470460,0.510964,0.496503,0.523630,0.558411
16.486878,0.469720,0.473524,0.495297,0.497770,0.494781,0.469690,0.487516,0.493059
16.511669,0.492399,0.528338,0.487056,0.491117,0.499892,0.494395,0.513691,0.518847
16.534426,0.516271,0.489301,0.490337,0.526099,0.486578,0.481613,0.473724,0.488902
16.557810,0.522684,0.483380,0.489321,0.507344,0.494905,0.481968,0.507401,0.504981
16.582586,0.530588,0.472561,0.537104,0.519146,0.478369,0.500171,0.521580,0.504517
16.607383,0.482185,0.511593,0.541366,0.469130,0.503318,0.502274,0.494592,0.533468
16.630669,0.528379,0.524160,0.483148,0.525257,0.491749,0.513540,0.506386,0.488334
16.655458,0.476065,0.484065,0.456104,0.462382,0.514206,0.505426,0.521727,0.526164
16.680244,0.517658,0.510217,0.514923,0.484312,0.486246,0.480256,0.481665,0.490572
16.702868,0.506163,0.500084,0.492009,0.468596,0.485291,0.494915,0.512146,0.507655
16.727679,0.514190,0.515044,0.497189,0.533992,0.489700,0.518332,0.514916,0.500699
16.751942,0.531462,0.470469,0.470408,0.511354,0.463064,0.498298,0.518480,0.525314
16.776651,0.500360,0.507340,0.469768,0.462175,0.499599,0.523051,0.526281,0.520945
16.800646,0.520111,0.481795,0.517096,0.484038,0.490816,0.466761,0.498926,0.496279
16.825404,0.498763,0.479733,0.476210,0.487111,0.495279,0.494420,0.504376,0.449989
16.850197,0.499946,0.534298,0.502438,0.488739,0.471696,0.498770,0.469524,0.495654
16.874970,0.492020,0.490215,0.504352,0.494638,0.503521,0.499234,0.512379,0.486659
16.899108,0.468581,0.500023,0.515221,0.526412,0.524571,0.505105,0.543488,0.480128
16.921716,0.490273,0.518251,0.476396,0.512994,0.483952,0.457511,0.503101,0.486533
16.941894,0.494820,0.484535,0.512191,0.483245,0.516013,0.501984,0.518714,0.532491
16.964368,0.483698,0.487203,0.502966,0.480895,0.492650,0.526627,0.528726,0.530228
16.989047,0.481817,0.506572,0.514311,0.472849,0.509817,0.500339,0.485224,0.492112
17.013694,0.516986,0.515448,0.502292,0.514012,0.478556,0.501124,0.559959,0.495336
17.034553,0.494937,0.533207,0.497647,0.498044,0.500571,0.522279,0.487842,0.528558
17.059342,0.488892,0.497859,0.487630,0.522076,0.494258,0.495949,0.528555,0.504648
17.084093,0.511113,0.522350,0.510031,0.476249,0.485316,0.545013,0.505297,0.536296
17.107828,0.522930,0.500385,0.493012,0.488832,0.507844,0.502827,0.472553,0.500898
17.132615,0.540408,0.478366,0.466676,0.490053,0.469765,0.494495,0.472016,0.502455
17.153397,0.449356,0.498989,0.498274,0.476650,0.493124,0.501366,0.485603,0.484859
17.178089,0.506553,0.489829,0.471694,0.498473,0.483372,0.514567,0.499482,0.512858
17.201683,0.496350,0.509927,0.535637,0.480218,0.489953,0.530693,0.486894,0.496032
17.222796,0.496978,0.475696,0.557829,0.506050,0.517449,0.558248,0.526944,0.482139
17.244859,0.524471,0.506196,0.510438,0.468401,0.522679,0.523520,0.498423,0.533781
17.269624,0.541048,0.508366,0.490504,0.507290,0.515159,0.473176,0.488184,0.482924
17.293759,0.506983,0.482593,0.505334,0.511108,0.542148,0.487055,0.504122,0.487581
17.318545,0.478470,0.535241,0.475892,0.478657,0.510180,0.507315,0.497151,0.494602
17.343335,0.479074,0.490786,0.455945,0.497978,0.520843,0.496015,0.503019,0.529108
17.363441,0.527202,0.470411,0.479680,0.513260,0.486633,0.513645,0.485657,0.544891
17.388217,0.497884,0.511997,0.540903,0.482098,0.473948,0.508529,0.515448,0.501578
17.411159,0.527525,0.487161,0.489687,0.452255,0.479409,0.495019,0.497128,0.499950
17.435949,0.496422,0.517410,0.453700,0.485362,0.506739,0.483898,0.496694,0.482391
17.459134,0.476445,0.515554,0.477999,0.519365,0.512132,0.488603,0.475878,0.524397
17.480492,0.540457,0.491084,0.505100,0.471519,0.486093,0.518766,0.475277,0.494365
17.505301,0.509936,0.509955,0.473535,0.509564,0.526554,0.538055,0.527373,0.495350
17.528441,0.486772,0.509386,0.494233,0.505136,0.453736,0.482387,0.505858,0.510630
17.548959,0.474058,0.534286,0.493304,0.481066,0.497524,0.485846,0.511882,0.516481
17.573740,0.503619,0.495581,0.486864,0.507915,0.508930,0.510459,0.503824,0.510476
17.594123,0.514383,0.520608,0.504846,0.495233,0.488909,0.486452,0.478759,0.503675
17.618880,0.515519,0.446013,0.504926,0.502954,0.490583,0.482153,0.518328,0.494310
17.642350,0.470221,0.517579,0.507125,0.495903,0.501070,0.484511,0.488706,0.492838
17.663829,0.517989,0.533123,0.472780,0.499583,0.490015,0.513595,0.536039,0.502867
17.688437,0.463671,0.467798,0.504139,0.492526,0.500323,0.525700,0.501218,0.514101
17.711861,0.499199,0.507471,0.487306,0.510242,0.511829,0.495826,0.488705,0.516328
17.734775,0.472283,0.510343,0.465796,0.533668,0.519407,0.469721,0.497647,0.497773
17.759562,0.507181,0.504774,0.515452,0.484091,0.510440,0.515696,0.519378,0.523913
17.784357,0.473495,0.511422,0.518042,0.508025,0.488501,0.494302,0.510605,0.488419
17.808968,0.492311,0.512161,0.450942,0.526570,0.536352,0.495376,0.510852,0.476012
17.830315,0.469605,0.492373,0.486537,0.513713,0.475611,0.495253,0.527179,0.499176
17.855087,0.491966,0.527956,0.496953,0.486764,0.495761,0.537300,0.484206,0.526553
17.878497,0.501420,0.510609,0.492184,0.516778,0.513430,0.514629,0.486562,0.535393
17.899612,0.533932,0.465274,0.538681,0.490791,0.523631,0.501366,0.486796,0.490651
17.924404,0.490095,0.500872,0.486763,0.504278,0.498154,0.507517,0.536448,0.525411
17.944437,0.493230,0.449750,0.499104,0.506029,0.531281,0.477564,0.531990,0.510668
17.969246,0.468904,0.494513,0.517160,0.507182,0.499806,0.486056,0.485446,0.532442
17.992496,0.468906,0.469109,0.522822,0.520424,0.513065,0.501116,0.500268,0.492505
18.013775,0.489522,0.508093,0.515184,0.507806,0.501605,0.503379,0.487286,0.504166
18.038400,0.504629,0.503290,0.512542,0.484552,0.545629,0.497781,0.519769,0.496552
18.063191,0.504902,0.510325,0.490553,0.472576,0.512460,0.504176,0.520369,0.484612
18.086492,0.450169,0.485257,0.519418,0.468810,0.502138,0.474430,0.514148,0.509224
18.110949,0.451299,0.501549,0.505363,0.495625,0.491053,0.484200,0.529630,0.502745
18.135050,0.573122,0.487219,0.480475,0.474104,0.512710,0.471151,0.502317,0.511318
18.159827,0.463815,0.495754,0.507797,0.487192,0.516167,0.500694,0.496413,0.461208
18.184631,0.526369,0.497157,0.486154,0.507330,0.506134,0.492025,0.501536,0.483380
18.209277,0.500033,0.506878,0.467956,0.489390,0.517182,0.469542,0.512755,0.487049
18.233719,0.482874,0.507784,0.528361,0.503261,0.534964,0.505263,0.516698,0.498312
18.255330,0.510368,0.490976,0.490463,0.504715,0.486567,0.513494,0.525099,0.474701
18.280101,0.522705,0.498180,0.504796,0.504099,0.506519,0.512565,0.485858,0.532051
18.303921,0.474135,0.490571,0.533584,0.504496,0.517937,0.522208,0.512276,0.536987
18.328420,0.505836,0.493808,0.477700,0.509215,0.473636,0.483872,0.471305,0.544453
18.351773,0.493480,0.506609,0.510108,0.516982,0.467623,0.497113,0.476316,0.480432
18.376414,0.491235,0.495846,0.503392,0.517263,0.526208,0.465929,0.483459,0.521005
18.401182,0.502821,0.501179,0.470260,0.471210,0.501527,0.525005,0.485790,0.505904
18.424417,0.457652,0.495582,0.462177,0.501973,0.460657,0.524545,0.516755,0.504187
18.447010,0.499963,0.478329,0.512276,0.529830,0.486179,0.516701,0.532362,0.506088
18.471681,0.524282,0.479582,0.469212,0.512268,0.503160,0.485889,0.507319,0.508095
18.496484,0.497463,0.498666,0.508474,0.489968,0.502079,0.471093,0.521650,0.508891
18.520228,0.533409,0.509002,0.475921,0.483899,0.491523,0.476558,0.499802,0.492294
18.542684,0.501957,0.481177,0.477654,0.537319,0.502005,0.490670,0.494862,0.519272
18.567465,0.531355,0.508170,0.504703,0.490758,0.509162,0.506084,0.501501,0.469538
18.589758,0.482859,0.526009,0.454931,0.480742,0.519639,0.473087,0.492333,0.489528
18.614156,0.496456,0.500070,0.510625,0.500505,0.529975,0.507789,0.523619,0.519148
18.638974,0.511339,0.485657,0.500234,0.500695,0.482530,0.508818,0.483832,0.511506
18.663688,0.487992,0.489926,0.478743,0.459397,0.454747,0.494264,0.492994,0.490418
18.685746,0.476062,0.485718,0.487596,0.503081,0.529072,0.495200,0.516905,0.554430
18.710532,0.477330,0.487271,0.475309,0.528283,0.507060,0.481190,0.514866,0.518207
18.732022,0.500728,0.500112,0.498193,0.486469,0.506113,0.468955,0.510007,0.476595
18.755995,0.485732,0.491915,0.523811,0.483848,0.534731,0.496425,0.490869,0.488687
18.776436,0.474901,0.514780,0.511425,0.484781,0.493478,0.496397,0.551694,0.489517
18.801308,0.502108,0.514906,0.467232,0.504405,0.471300,0.481595,0.490612,0.468639
18.824421,0.504210,0.495752,0.512658,0.530857,0.485043,0.495257,0.521543,0.484143
18.849157,0.465843,0.496870,0.507563,0.475359,0.505580,0.530369,0.509689,0.523102
18.873929,0.521053,0.492395,0.491934,0.499655,0.489649,0.500752,0.564057,0.538594
18.898709,0.479205,0.484550,0.515743,0.505574,0.508206,0.475867,0.549331,0.503383
18.920481,0.528779,0.522796,0.482880,0.525724,0.522140,0.463583,0.478304,0.521953
18.941874,0.494711,0.482252,0.493502,0.517949,0.530878,0.492432,0.507238,0.497819
18.966672,0.516315,0.456322,0.512349,0.508389,0.524643,0.497985,0.466546,0.476874
18.989748,0.442796,0.505312,0.515814,0.515977,0.480660,0.474615,0.508195,0.507581
19.013542,0.507883,0.473122,0.501283,0.466432,0.472688,0.490639,0.535254,0.519050
19.038324,0.513515,0.512207,0.503238,0.536739,0.492128,0.527555,0.497038,0.503795
19.062306,0.506826,0.461165,0.512634,0.490874,0.492454,0.514698,0.501666,0.490830
19.087227,0.499908,0.483783,0.513400,0.501776,0.521466,0.484008,0.494837,0.520555
19.109309,0.499041,0.497664,0.521729,0.507038,0.474886,0.469246,0.516216,0.526713
19.133755,0.480955,0.504209,0.481120,0.482381,0.532219,0.478707,0.494506,0.500334
19.158523,0.513069,0.478896,0.528476,0.492526,0.507673,0.488094,0.511759,0.503240
19.183322,0.501467,0.512045,0.520948,0.501869,0.482158,0.505101,0.489892,0.478202
19.207149,0.478284,0.475106,0.526313,0.537664,0.516220,0.485445,0.514071,0.509680
19.229730,0.509593,0.475412,0.515402,0.519972,0.523971,0.512707,0.472068,0.537577
19.254513,0.510613,0.487720,0.523571,0.470841,0.538419,0.457540,0.497693,0.493590
19.277775,0.507174,0.500538,0.515678,0.495813,0.509539,0.488698,0.512414,0.477617
19.299174,0.479581,0.529251,0.500630,0.534387,0.506043,0.491793,0.524199,0.499926
19.321747,0.501500,0.495398,0.477613,0.461211,0.486505,0.522579,0.492355,0.514670
19.343948,0.487748,0.463074,0.500936,0.511809,0.477433,0.491340,0.545282,0.507612
19.368739,0.514637,0.499518,0.491785,0.515828,0.491928,0.516345,0.466627,0.516165
19.392335,0.518321,0.511678,0.516265,0.514118,0.475199,0.492421,0.514875,0.517081
19.416362,0.471622,0.486178,0.471192,0.495461,0.488132,0.508575,0.450145,0.520779
19.441192,0.467543,0.477218,0.510596,0.440167,0.512794,0.466856,0.493166,0.489934
19.461902,0.477086,0.503046,0.480727,0.495615,0.535049,0.505278,0.508342,0.519397
19.484324,0.487351,0.529863,0.533700,0.477542,0.481787,0.492632,0.492471,0.511993
19.507143,0.482582,0.464300,0.489894,0.461287,0.517471,0.499343,0.517141,0.505781
19.530488,0.522992,0.473198,0.509633,0.471863,0.511736,0.506794,0.482348,0.509193
19.555257,0.497395,0.511034,0.518010,0.458102,0.457098,0.492876,0.524086,0.528007
19.580059,0.489731,0.487593,0.481450,0.469263,0.511205,0.488904,0.511353,0.481662
19.603082,0.521432,0.506105,0.507939,0.477274,0.490292,0.482434,0.476322,0.480674
19.626599,0.483053,0.521989,0.500183,0.498196,0.495322,0.502896,0.478406,0.519073
19.651390,0.485240,0.512292,0.500909,0.487333,0.454138,0.489920,0.468828,0.498952
19.676168,0.494406,0.492576,0.458322,0.509228,0.498786,0.522243,0.492745,0.471826
19.700971,0.462039,0.467431,0.494532,0.470322,0.523469,0.504141,0.493494,0.487819
19.722744,0.482493,0.530340,0.472757,0.488489,0.519462,0.473392,0.516077,0.510059
19.747356,0.510261,0.481777,0.491419,0.495024,0.517537,0.526556,0.485012,0.489496
19.772112,0.490489,0.473074,0.465991,0.501470,0.503380,0.467257,0.486803,0.496843
19.796974,0.530897,0.483430,0.533040,0.501032,0.465350,0.496924,0.549016,0.488037
19.819421,0.494508,0.494660,0.454894,0.461398,0.493406,0.499481,0.516091,0.507328
19.841893,0.494813,0.491655,0.494210,0.519191,0.517301,0.565671,0.500708,0.512105
19.864470,0.474133,0.522670,0.498806,0.515630,0.491684,0.487997,0.505385,0.491790
19.889224,0.500036,0.483483,0.477467,0.481821,0.496098,0.500197,0.479098,0.515063
19.913483,0.489252,0.498685,0.513951,0.534317,0.478160,0.536805,0.517100,0.535900
19.936900,0.472586,0.511805,0.521738,0.505292,0.472087,0.502675,0.513548,0.527403
19.960388,0.499321,0.501559,0.493255,0.497850,0.489650,0.511311,0.479189,0.532066
19.985140,0.468520,0.489944,0.472685,0.517138,0.517618,0.487417,0.479944,0.499907
20.009947,0.469795,0.470853,0.490540,0.508970,0.472332,0.495074,0.448478,0.473652
20.034758,0.492462,0.497533,0.472104,0.512388,0.529512,0.462306,0.476425,0.497071
20.055977,0.476667,0.478662,0.507357,0.466191,0.495692,0.523945,0.499352,0.501820
20.080863,0.513238,0.497922,0.503421,0.493240,0.537621,0.485272,0.466626,0.504185
20.104402,0.469965,0.504339,0.503704,0.501393,0.529660,0.532073,0.510345,0.483395
20.125770,0.492718,0.513268,0.532952,0.470601,0.519265,0.512707,0.525921,0.472294
20.150003,0.495286,0.547585,0.476607,0.534341,0.499378,0.484876,0.481717,0.492011
20.174749,0.483937,0.538055,0.497589,0.518424,0.488871,0.535199,0.504728,0.516063
20.199522,0.498919,0.460198,0.513021,0.508342,0.476331,0.503431,0.480665,0.520292
20.224297,0.489993,0.496282,0.509766,0.489916,0.505806,0.506766,0.495099,0.470905
20.248393,0.520659,0.494849,0.503598,0.497939,0.522862,0.461879,0.476911,0.469871
20.270807,0.482403,0.509437,0.522007,0.458844,0.513667,0.483896,0.499963,0.480452
20.290975,0.524617,0.500047,0.497551,0.470830,0.491492,0.485000,0.477453,0.499398
20.315762,0.497806,0.524794,0.516443,0.512182,0.497451,0.521579,0.504977,0.457146
20.338041,0.494339,0.461777,0.489132,0.493321,0.498490,0.492326,0.460885,0.497927
20.358971,0.506134,0.493729,0.508889,0.471760,0.524214,0.523056,0.526771,0.527920
20.383767,0.493616,0.491711,0.501387,0.499536,0.510863,0.484329,0.468313,0.522773
20.404871,0.504971,0.501409,0.499352,0.466705,0.478244,0.497529,0.510878,0.497904
20.428876,0.478889,0.493836,0.533447,0.507149,0.507801,0.525696,0.489043,0.530576
20.453659,0.498124,0.477273,0.510573,0.492655,0.478208,0.488434,0.517341,0.530573
20.477710,0.463823,0.505578,0.498097,0.527976,0.518239,0.499287,0.484683,0.469611
20.502492,0.510974,0.514662,0.504011,0.506404,0.522525,0.489439,0.515043,0.500522
20.525729,0.469842,0.526245,0.528537,0.508627,0.516349,0.512193,0.523278,0.502994
20.549689,0.452198,0.521591,0.531636,0.515399,0.472780,0.518185,0.523372,0.492016
20.571997,0.545199,0.499580,0.498127,0.503502,0.500402,0.490161,0.503611,0.466642
20.592413,0.514905,0.480478,0.474419,0.519603,0.468761,0.443063,0.505094,0.484312
20.614113,0.495505,0.482582,0.507858,0.529592,0.507387,0.505437,0.510462,0.495524
20.637794,0.538984,0.468841,0.495191,0.511635,0.543527,0.509715,0.465097,0.483591
20.662531,0.521931,0.459614,0.510449,0.500637,0.504663,0.532563,0.508547,0.506300
20.685765,0.501008,0.507354,0.503741,0.500453,0.498189,0.516499,0.510156,0.460188
20.710544,0.500602,0.501481,0.491861,0.493825,0.487462,0.484058,0.503920,0.477027
20.735328,0.473286,0.499637,0.494704,0.519039,0.488499,0.516832,0.510933,0.496641
20.760093,0.515032,0.493347,0.518841,0.472635,0.484993,0.503814,0.470030,0.519314
20.782030,0.518583,0.524615,0.514034,0.483590,0.463287,0.483794,0.472672,0.521554
20.806897,0.520159,0.512157,0.490815,0.502034,0.526291,0.516265,0.480515,0.502783
20.830848,0.526915,0.492222,0.449860,0.498806,0.531362,0.497499,0.515621,0.477614
20.854458,0.509304,0.468460,0.514073,0.489410,0.543210,0.484117,0.446198,0.484535
20.877711,0.463132,0.496199,0.492976,0.516659,0.496575,0.509571,0.516789,0.496379
20.900062,0.507704,0.509782,0.474995,0.490970,0.551895,0.489301,0.520768,0.497535
20.922811,0.496330,0.489445,0.523625,0.528023,0.497301,0.505472,0.510966,0.525844
20.943846,0.489176,0.455528,0.447560,0.528352,0.501632,0.495914,0.509420,0.490535
20.967420,0.491932,0.475636,0.538534,0.526769,0.484671,0.490187,0.511971,0.487406
20.997494,0.488222,0.492060,0.513187,0.510032,0.499219,0.547303,0.502117,0.482445
21.022312,0.482264,0.496588,0.536482,0.504422,0.481668,0.503113,0.467398,0.488339
21.046785,0.513633,0.536745,0.520734,0.493445,0.503489,0.481134,0.477336,0.506527
21.070189,0.487968,0.482380,0.501852,0.496671,0.503051,0.513017,0.469515,0.506780
21.092296,0.504345,0.537460,0.474477,0.523543,0.519234,0.509708,0.492635,0.490940
21.113979,0.497751,0.506686,0.518569,0.538748,0.505136,0.480099,0.464208,0.519304
21.138794,0.514990,0.510385,0.497577,0.494888,0.492177,0.516263,0.549404,0.498305
21.161788,0.499980,0.553328,0.473379,0.506946,0.493534,0.479656,0.536643,0.496097
21.182208,0.547239,0.505694,0.501155,0.509355,0.504174,0.484634,0.517484,0.511943
21.207000,0.450005,0.494746,0.508597,0.505679,0.493149,0.531188,0.469984,0.529725
21.231730,0.510213,0.503670,0.500413,0.495594,0.442368,0.498314,0.510360,0.477368
21.256502,0.482996,0.505749,0.497555,0.472499,0.518431,0.518306,0.503538,0.479558
21.281295,0.505926,0.473130,0.511947,0.499686,0.502882,0.516131,0.498813,0.507697
21.306079,0.503475,0.501003,0.521779,0.510191,0.505927,0.500900,0.516213,0.531077
21.330868,0.497677,0.520812,0.504279,0.479371,0.499607,0.521977,0.488598,0.471157
21.351214,0.449882,0.514155,0.467542,0.497246,0.488412,0.499836,0.527511,0.531499
21.376008,0.508672,0.478448,0.527360,0.482916,0.488891,0.479924,0.484836,0.540531
21.400832,0.523129,0.539881,0.541422,0.517953,0.530538,0.528967,0.503361,0.493183
21.425586,0.499339,0.527893,0.467968,0.479470,0.524343,0.488581,0.530954,0.527435
21.449017,0.489745,0.475937,0.538987,0.493546,0.463459,0.468253,0.520174,0.520392
21.471396,0.481619,0.510705,0.494568,0.503036,0.546653,0.519368,0.486273,0.503067
21.493489,0.491958,0.497967,0.502732,0.494754,0.522904,0.502875,0.507836,0.477553
21.513661,0.480509,0.486054,0.517601,0.525787,0.514022,0.537109,0.500707,0.506339
21.536222,0.528895,0.520965,0.508825,0.479750,0.498532,0.466334,0.496063,0.492126
21.561017,0.544461,0.473288,0.488517,0.501914,0.512193,0.534776,0.533234,0.533880
21.584647,0.542720,0.491491,0.458739,0.467022,0.502492,0.525175,0.496560,0.445269
21.609441,0.473609,0.507844,0.488601,0.513337,0.475785,0.492280,0.484756,0.550289
21.634232,0.510735,0.504950,0.496126,0.502809,0.515246,0.500184,0.492823,0.482009
21.658978,0.505235,0.502439,0.496495,0.503867,0.493638,0.478978,0.503299,0.507673
21.683752,0.502051,0.522851,0.537901,0.475239,0.471003,0.498700,0.514656,0.476329
21.708538,0.494282,0.529098,0.530547,0.500412,0.524012,0.497067,0.506189,0.493630
21.731041,0.513858,0.503404,0.460557,0.462154,0.478054,0.501256,0.485448,0.510108
21.751576,0.534865,0.490702,0.480380,0.559582,0.505807,0.468346,0.517416,0.509824
21.774540,0.508805,0.490921,0.504804,0.542969,0.519548,0.478504,0.468445,0.512857
21.799425,0.483415,0.516730,0.527197,0.496462,0.489016,0.502681,0.508863,0.478513
21.821370,0.466653,0.504618,0.531018,0.468153,0.471812,0.451464,0.490377,0.472381
21.846086,0.489143,0.507688,0.471556,0.503490,0.456335,0.455545,0.498595,0.519207
21.869697,0.469933,0.501335,0.475401,0.486666,0.508338,0.507573,0.486625,0.520000
